"supplier_id","supplier_code","supplier_name","contact_name","profile","supplier_address","supplier_credit_period","active_vat","add_tax","supplier_vat_reg_number","supplier_email","supplier_telephone","supplier_mobile","supplier_website","supplier_image","supplier_image1","supplier_rating_id","city_id","sub_city","latitude","longitude","deleted","created_by","created_date","update_by","update_date"
"466","SUP00457","Idunil Prasanna",NULL,NULL,,"0","0","1",,,,"0777609455",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"467","SUP00458","Eranga Indrajith",NULL,NULL,,"0","0","1",,,,"0773164089",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"468","SUP00459","Dilshan Senevirathna",NULL,NULL,,"0","0","1",,,,"0773759562",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"469","SUP00460","Sumedha Gayan",NULL,NULL,,"0","0","1",,,,"0718443036",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"470","SUP00461","Eric Perera",NULL,NULL,,"0","0","1",,,,"0776228220",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"471","SUP00462","A.M Renuka",NULL,NULL,,"0","0","1",,,,"0712292498",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"472","SUP00463","A.Vigneshwaran",NULL,NULL,,"0","0","1",,,,"0715109423",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"473","SUP00464","Chaminda Kumar",NULL,NULL,,"0","0","1",,,,"0779203558",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"474","SUP00465","Somasiri",NULL,NULL,,"0","0","1",,,,"0718743111",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"475","SUP00466","Nalin Nalaka",NULL,NULL,,"0","0","1",,,,"0776226009",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"476","SUP00467","Thushara",NULL,NULL,,"0","0","1",,,,"0716931780",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"477","SUP00468","Collin Phillips",NULL,NULL,,"0","0","1",,,,"0714496801",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"478","SUP00469","Nandana Peiris",NULL,NULL,,"0","0","1",,,,"0714414996",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"479","SUP00470","Gayan Abeynayaka",NULL,NULL,,"0","0","1",,,,"0772953292",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"480","SUP00471","Sarath Kumara",NULL,NULL,,"0","0","1",,,,"0755845070",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"481","SUP00472","Nihal Ferando",NULL,NULL,,"0","0","1",,,,"0723581170",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"482","SUP00473","Malin Madawa",NULL,NULL,,"0","0","1",,,,"0788446969",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"483","SUP00474","Roshan Perera",NULL,NULL,,"0","0","1",,,,"0718544244",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"484","SUP00475","K.T.S Gunarathna",NULL,NULL,,"0","0","1",,,,"0773260410",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"485","SUP00476","A.Rathnayaka",NULL,NULL,,"0","0","1",,,,"0776303107",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"486","SUP00477","Susil Ranjith",NULL,NULL,,"0","0","1",,,,"0722964717",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"487","SUP00478","Ranga Kalutara",NULL,NULL,,"0","0","1",,,,"0771924520",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"488","SUP00479","Weeramanthree",NULL,NULL,,"0","0","1",,,,"0717398808",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"489","SUP00480","Madura Neelanga",NULL,NULL,,"0","0","1",,,,"0711858896",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"490","SUP00481","Linton Premasiri",NULL,NULL,,"0","0","1",,,,"0766487657",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"491","SUP00482","Lakshan Perera",NULL,NULL,,"0","0","1",,,,"0721999941",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"492","SUP00483","Rodney",NULL,NULL,,"0","0","1",,,,"0777770617",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"493","SUP00484","Prasanna Suranga",NULL,NULL,,"0","0","1",,,,"07133220214",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"494","SUP00485","Thilak Samarasinghe",NULL,NULL,,"0","0","1",,,,"0777209813",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"495","SUP00486","Sanjeewa Roshan",NULL,NULL,,"0","0","1",,,,"0777727671",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"496","SUP00487","Hasantha Lahiru",NULL,NULL,,"0","0","1",,,,"0770601543",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"497","SUP00488","Amarakoon",NULL,NULL,,"0","0","1",,,,"0723393939",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"498","SUP00489","Prasad Chaminda",NULL,NULL,,"0","0","1",,,,"0776610011",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"499","SUP00490","Angelo Thilak",NULL,NULL,,"0","0","1",,,,"011237594",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"500","SUP00491","Bandara",NULL,NULL,,"0","0","1",,,,"0777381588",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"501","SUP00492","Eliyan",NULL,NULL,,"0","0","1",,,,"0719099071",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"502","SUP00493","G.Rupersena",NULL,NULL,,"0","0","1",,,,"0777105712",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"503","SUP00494","Gayan Gunarathne",,,,"0","0","1",,,,"0777873894",,,,"7","29","0","0","0","0",NULL,NULL,NULL,"2026-01-23"
"504","SUP00495","Iresh Sandaruwan",NULL,NULL,,"0","0","1",,,,"0717153737",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"505","SUP00496","Janaka",NULL,NULL,,"0","0","1",,,,"0718356410",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"506","SUP00497","Lakshman Ramanayaka",NULL,NULL,,"0","0","1",,,,"0777041021",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"507","SUP00498","Luxman",NULL,NULL,,"0","0","1",,,,"0773634282",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"508","SUP00499","Mahesh Marasinghe",NULL,NULL,,"0","0","1",,,,"0713127978",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"509","SUP00500","Nalin Liyanaarachchi",NULL,NULL,,"0","0","1",,,,"0727919661",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"510","SUP00501","Nimal de silva",NULL,NULL,,"0","0","1",,,,"0714019448",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"511","SUP00502","Niran",NULL,NULL,,"0","0","1",,,,"0777326072",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"512","SUP00503","Nuwan",NULL,NULL,,"0","0","1",,,,"0716097795",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"513","SUP00504","Oshada",NULL,NULL,,"0","0","1",,,,"0772348707",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"514","SUP00505","Padmasiri",NULL,NULL,,"0","0","1",,,,"0776156368",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"515","SUP00506","Prasad Adikari",NULL,NULL,,"0","0","1",,,,"0718537834",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"516","SUP00507","Shiran",NULL,NULL,,"0","0","1",,,,"0777426275",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"517","SUP00508","Sunil Guyes",NULL,NULL,,"0","0","1",,,,"0773775531",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"518","SUP00509","Udara Sampath",NULL,NULL,,"0","0","1",,,,"0728492314",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"519","SUP00510","Upendra",NULL,NULL,,"0","0","1",,,,"0777317636",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"520","SUP00511","Vicky",NULL,NULL,,"0","0","1",,,,"0779709636",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"521","SUP00512","Vipula channa",NULL,NULL,,"0","0","1",,,,"0713525233",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"522","SUP00513","Tissa Samarasinghe",NULL,NULL,,"0","0","1",,,,"0777719843",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"523","SUP00514","Bubsy",NULL,NULL,,"0","0","1",,,,"0773228879",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"524","SUP00515","Nevil Ferando",NULL,NULL,,"0","0","1",,,,"0766057197",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"525","SUP00516","Sunil perera",NULL,NULL,,"0","0","1",,,,"0775875859",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"526","SUP00517","Shelton Wijesinghe",NULL,NULL,,"0","0","1",,,,"0724385049",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"527","SUP00518","Mohomad Maharoof",NULL,NULL,,"0","0","1",,,,"0777311627",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"528","SUP00519","Anoj Ferando",NULL,NULL,,"0","0","1",,,,"0773034247",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"529","SUP00520","Deshappriya Silva",NULL,NULL,,"0","0","1",,,,"0777820311",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"530","SUP00521","Nimal",NULL,NULL,,"0","0","1",,,,"0779363913",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"531","SUP00522","Anil Perera",NULL,NULL,,"0","0","1",,,,"0774552836",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"532","SUP00523","Noel Reman",NULL,NULL,,"0","0","1",,,,"0776027276",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"533","SUP00524","Janaka Chaminda",NULL,NULL,,"0","0","1",,,,"0777123344",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"534","SUP00525","M.Aruna",NULL,NULL,,"0","0","1",,,,"0775981552",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"535","SUP00526","Sarath Silva",NULL,NULL,,"0","0","1",,,,"0775246667",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"536","SUP00527","Sachintha Prasad",NULL,NULL,,"0","0","1",,,,"0770254089",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"537","SUP00528","N.Jeewaka",NULL,NULL,,"0","0","1",,,,"0777821585",,NULL,NULL,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"538","SUP00529","Anantaya Resort & Spa",NULL,NULL,,"0","0","1",,,,,,NULL,NULL,"6","28","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"539","SUP00530","Hotel Chandrika",NULL,NULL,,"0","1","1",,"chandrikahotel@sltnet.lk","2237143",,,NULL,NULL,"2","141","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"540","SUP00531","Lavendish Beach Resort",NULL,NULL,,"0","0","1",,"reservations@lavendishbr.lk","94912283201",,,NULL,NULL,"3","143","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"541","SUP00532","Reefs Edge Resorts",NULL,NULL,,"0","1","1",,,"0117891111",,,NULL,NULL,"2","144","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"542","SUP00533","Kirinda beach Resort",,,,"0","0","1",,,,"077 207 5696",,,,"6","75","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"543","SUP00534","Avian Breeze - Nuwara Eliya",NULL,NULL,,"0","1","1",,,"052 2 222416",,,NULL,NULL,"3","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"544","SUP00535","The Hideout Sigiriya",,,,"0","0","1",,,,"0777716088",,,,"4","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"545","SUP00536","Welcombe Hotel",NULL,NULL,,"0","1","1",,,"262222373",,,NULL,NULL,"3","158","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"546","SUP00537","Suriya Resort",NULL,NULL,,"0","1","1",,,"31 2278222 ",,,NULL,NULL,"2","146","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"547","SUP00538","Mirage Colombo",NULL,NULL,,"0","1","1",,,"011 2 363471",,,NULL,NULL,"2","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"548","SUP00539","Amagi Lagoon",NULL,NULL,,"0","1","1",,,"031 2 238385",,,NULL,NULL,"2","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"549","SUP00540","Anantamaa Hotel",NULL,NULL,,"0","1","1",,,,"0777 345 229",,NULL,NULL,"3","158","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"550","SUP00541","Aliya Resort & Spa",NULL,NULL,,"0","1","1",,,"066 2 040400",,,NULL,NULL,"2","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"551","SUP00542","Mambo's Hotel",NULL,NULL,,"0","1","1",,,,"0777822524",,NULL,NULL,"3","11","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"552","SUP00543","Forest Rock Garden",NULL,NULL,,"0","1","1",,,"94 252 033 000",,,NULL,NULL,"2","10","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"553","SUP00544","The Safari hotel",NULL,NULL,,"0","1","1",,,"011 5 585858",,,NULL,NULL,"2","141","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"554","SUP00545","Kandy City Hotel By Earls",NULL,NULL,,"0","1","1",,,"081 2 220002",,,NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"555","SUP00546","Berjaya Hotel",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"2","106","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"556","SUP00547","Sea world Resort",NULL,NULL,,"0","0","1",,,,"071 818 2506",,NULL,NULL,"3","103","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"557","SUP00548","The Sovereign Kandy",NULL,NULL,,"0","0","1",,,,"075 560 4980",,NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"558","SUP00549","Ocean Beach Hotel Arugam Bay",NULL,NULL,,"0","1","1",,,"063 2 248405",,,NULL,NULL,"3","11","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"559","SUP00550","Steuart by Citrus ",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"2","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"560","SUP00551","Mangrove Boat",NULL,NULL,,"0","0","1",,,,,,NULL,NULL,"7","21","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"561","SUP00552","Araliya Green Hills Hotel",NULL,NULL,,"0","1","1",,,"052 2 224150",,,NULL,NULL,"2","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"562","SUP00553","Carolina Beach Hotel",NULL,NULL,,"0","1","1",,,"032 2 243110",,,NULL,NULL,"2","28","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"563","SUP00554","Onreech Hotel",NULL,NULL,,"0","1","1",,,"011 2 258585",,,NULL,NULL,"2","133","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"564","SUP00555","Full Moon Garden Hotel",,,,"0","0","1",,,"011 5 353534",,,,,"3","69","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"565","SUP00556","Paradise Beach Club",NULL,NULL,,"0","1","1",,,"041 2 251206",,,NULL,NULL,"2","103","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"566","SUP00557","Pello Lake Resort",NULL,NULL,,"0","1","1",,,,"077 777 8504",,NULL,NULL,"3","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"567","SUP00558","Hotel Randiya",,,,"0","0","1",,,"25 2222 868",,,,,"3","10","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"568","SUP00559","Ruwala Resort ",NULL,NULL,,"0","1","1",,,"32 3 299 299","727 655 665 ",,NULL,NULL,"2","62","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"569","SUP00560","Big game camp-uda walawe",NULL,NULL,,"0","1","1",,,"94115830833",,,NULL,NULL,"6","142","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"570","SUP00561"," Alakamanda",,,,"0","1","1",,,"025 5 620277",,,,,"3","10","0","0","0","0",NULL,NULL,NULL,NULL
"571","SUP00562","Aarya Lagoon Kalpitiya",NULL,NULL,,"0","1","1",,,"011 4 975555",,,NULL,NULL,"2","62","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"572","SUP00563","Chinatry Dish",NULL,NULL,,"0","1","1",,,"(011) 268-6600",,,NULL,NULL,"12","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"573","SUP00564","Sunlight Garden",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"12","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"574","SUP00565","Xilaton",NULL,NULL,,"0","1","1",,,"011 2 351425",,,NULL,NULL,"12","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"575","SUP00566","Rampart Hote",NULL,NULL,,"0","1","1",,,,"091 074 380103",,NULL,NULL,"12","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"576","SUP00567","CHC Restaurant",NULL,NULL,,"0","1","1",,,"+94 37 223 4186",,,NULL,NULL,"12","88","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"577","SUP00568","Polonnaruwa side",,,,"0","0","1",,,,,,,,"7","123","0","0","0","0",NULL,NULL,NULL,NULL
"578","SUP00569","Mihintale Rock",NULL,NULL,,"0","0","1",,,,,,NULL,NULL,"7","101","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"579","SUP00570","Tintagel Colombo",,,,"0","1","1",,,"011 4 602060",,,,,"2","29","0","0","0","0",NULL,NULL,NULL,"2025-08-05"
"580","SUP00571","Taylors Hill",,,,"0","1","1",,,"081 7 201115",,,,,"2","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"581","SUP00572","Sri Syam",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"12","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"582","SUP00573","Oak Ray Galle",,,,"0","1","1",,,,"+94773526440",,,,"12","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"583","SUP00574","chc ambepussa",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"12","7","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"584","SUP00575","Longteng Chinese Restaurant",NULL,NULL,,"0","1","1",,,"0352267080",,,NULL,NULL,"12","7","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"585","SUP00576","The Lake House",NULL,NULL,,"0","1","1",,,"011 5 585858",,,NULL,NULL,"2","123","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"586","SUP00577","Imagine Villa Hotel",NULL,NULL,,"0","1","1",,,"041 2 232088",,,NULL,NULL,"1","98","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"587","SUP00578","Coco Royal Beach Resort",,,,"0","1","1",,,,,,,,"3","63","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"588","SUP00579","Anilana Pasikuda",,,,"0","1","1",,,"065 2 030900",,,,,"2","118","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"589","SUP00580","Anilana Nilaveli",NULL,NULL,,"0","1","1",,,"011 2 030900",,,NULL,NULL,"2","114","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"590","SUP00581","Kithala Resort",,,,"0","1","1",,,"011 7 386389",,,,,"2","141","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"591","SUP00582","Banyan Camp",,,,"0","0","0",,,,"077 734 9878",,,,"2","142","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"592","SUP00583","kulu safari",NULL,NULL,,"0","1","1",,,,"0712733630",,NULL,NULL,"1","155","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"593","SUP00584","Lagoon Paradise Beach Resort",,,,"0","1","1",,,"047 2 242528",,,,,"2","139","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"594","SUP00585","Laya Safari",,,,"0","0","1",,,"047 2 239851",,,,,"2","155","0","0","0","0",NULL,NULL,NULL,NULL
"595","SUP00586","Laya beach",,,,"0","0","1",,,,"0773792246",,,,"3","161","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"596","SUP00587","Mango House",NULL,NULL,,"0","1","1",,,"94912247212",,,NULL,NULL,"2","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"597","SUP00588","Zylan Luxury Villa",NULL,NULL,,"0","1","1",,,"011 2 686883",,,NULL,NULL,"2","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"598","SUP00589","Gaga Bees Yala",,,,"0","0","1",,,,,,,,"2","155","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"599","SUP00590","The Mudhouse",NULL,NULL,,"0","0","1",,,,,"020 3411 2867",NULL,NULL,"1","9","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"600","SUP00591","Palagama Beach ",NULL,NULL,,"0","1","1",,,,"077 781 8970",,NULL,NULL,"2","62","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"601","SUP00592","The Kandyan Manor ",,,,"0","0","1",,,,"077 745 5914",,,,"2","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"602","SUP00593","Ella Flower Garden Resort",,,,"0","0","1",,,"057 2 050480",,,,,"3","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"603","SUP00594","Stardust Beach Hotel ",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"2","11","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"604","SUP00595","wila safari",,,,"0","0","1",,,,,,,,"6","155","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"605","SUP00596","Paradise Holiday Village",NULL,NULL,,"0","1","1",,,"031 2 274589",,,NULL,NULL,"3","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"606","SUP00597","Rafters Retreat",,,,"0","0","1",,,,"077 341 4308",,,,"3","76","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"607","SUP00598","The Elephant Stables, Kandy",NULL,NULL,,"0","1","1",,,"011 2 888450",,,NULL,NULL,"2","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"608","SUP00599","Mahoora Tented Safari Camp",NULL,NULL,,"0","1","1",,,,"071 066 2260",,NULL,NULL,"6","142","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"609","SUP00600","Mahoora Tented Safari ",NULL,NULL,,"0","1","1",,,"011 5 830833",,,NULL,NULL,"6","155","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"610","SUP00601","Radisson Kandy ",,,,"0","1","1",,,"081 2 030700",,,,,"2","66","0","0","0","0",NULL,NULL,NULL,"2025-05-11"
"611","SUP00602","Willys Safari Hotel",NULL,NULL,,"0","1","1",,,"066 3669815",,,NULL,NULL,"6","147","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"612","SUP00603","The Secret Yala",NULL,NULL,,"0","0","1",,,,"071 455 5400",,NULL,NULL,"6","155","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"613","SUP00604","The Ocean",NULL,NULL,,"0","1","1",,,"011 5 110000",,,NULL,NULL,"2","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"614","SUP00605","The Other Corner",NULL,NULL,,"0","1","1",,,"011 7 399500",,,NULL,NULL,"2","45","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"615","SUP00606","Windsor",NULL,NULL,,"0","1","1",,,"011 5 373305",,,NULL,NULL,"4","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"616","SUP00607","kingston by remo hotel",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"3","106","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"617","SUP00608","Hotel Wunderbar",NULL,NULL,,"0","0","1",,,,,"034 2 275908",NULL,NULL,"2","21","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"618","SUP00609","Fort Bliss ",,,,"0","0","1",,,"091 2 248168",,,,,"2","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"619","SUP00610","Calamander Bay Resort ",NULL,NULL,,"0","1","1",,,"94 112 897 944 ",,,NULL,NULL,"2","158","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"620","SUP00611","D Pavilion Inn",NULL,NULL,,"0","1","1",,,"011 2 553436",,,NULL,NULL,"2","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"621","SUP00612","Devon Hotel",NULL,NULL,,"0","1","1",,,"081 2 235164",,,NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"622","SUP00613","Kandy-ella",NULL,NULL,,"0","0","1",,,,,,NULL,NULL,"7","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"623","SUP00614","Divyaa Lagoon Resort",NULL,NULL,,"0","1","1",,,"011 5 666262",,,NULL,NULL,"3","62","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"624","SUP00615","Ella Jungle Inn",NULL,NULL,,"0","1","1",,,,"077 735 2352",,NULL,NULL,"3","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"625","SUP00616","Footprints Villa",NULL,NULL,,"0","0","1",,,,,,NULL,NULL,"6","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"626","SUP00617","Ellen's Place",,,"31, Shady Grove Ave, Colombo","0","1","1","174873356",,"011 2 680062",,,,,"9","29","0","0","0","0",NULL,NULL,NULL,NULL
"627","SUP00618","FARCRY, ",NULL,NULL,,"0","0","1",,,"+94 112 581 584",,,NULL,NULL,"6","147","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
